Longitude, Latitude
46.5608333333,-96.8396666667
48.0933333333,-91.313
47.9465,-91.303
48.491,-93.0163333333
48.7261666667,-94.3951666667
48.0781666667,-94.9586666667
47.4826666667,-95.8921666667
47.8913333333,-97.2478333333
48.9231666667,-92.8621666667
48.8333333333,-93.6601666667
48.6,-95.8921666667
49.09,-95.6813333333
49.4306666667,-96.663
48.0883333333,-94.7758333333
47.7033333333,-95.6361666667
48.1726666667,-94.2985
45.9463333333,-93.896
47.0926666667,-96.644
44.1488333333,-92.6178333333
45.2783333333,-96.899
32.0485,-91.556
31.8848333333,-92.0525
34.6738333333,-91.2018333333
35.3743333333,-90.5676666667
33.7508333333,-91.0128333333
32.8821666667,-90.3301666667
33.3711666667,-90.9491666667
33.0771666667,-91.3478333333
32.209,-90.7521666667
32.1338333333,-91.4291666667
35.891,-90.2398333333
34.877,-90.7993333333
34.5836666667,-89.7136666667
33.7235,-90.7478333333
32.8571666667,-90.1066666667
33.4766666667,-89.3551666667
32.2108333333,-90.3675
31.9715,-89.8885
31.3878333333,-90.2578333333
31.3811666667,-90.3678333333
35.5715,-88.829
34.8061666667,-89.5403333333
33.5196666667,-89.3185
33.7863333333,-89.0006666667
34.5936666667,-88.7231666667
32.5061666667,-89.2466666667
31.3988333333,-88.7871666667
31.696,-88.8736666667
30.839,-88.9566666667
31.6198333333,-88.9386666667
31.5578333333,-91.8895
35.387,-90.4988333333
34.4733333333,-89.4998333333
30.6485,-89.5905
30.5961666667,-89.3255
31.0531666667,-89.0568333333
32.1585,-91.9905
32.3118333333,-89.878
32.49,-89.191
32.6991666667,-91.2075
34.3516666667,-90.542
34.6473333333,-90.3993333333
34.6751666667,-90.0841666667
36.9225,-89.3825
36.9716666667,-91.0835
36.9775,-92.222
37.82,-93.2588333333
37.461,-94.135
37.3473333333,-95.1045
37.8385,-90.2071666667
37.7791666667,-91.2968333333
37.7665,-91.0101666667
38.239,-92.2468333333
38.4021666667,-91.8468333333
38.2055,-92.7598333333
37.792,-93.3288333333
38.224,-94.238
38.1991666667,-94.3993333333
38.0985,-94.8266666667
39.0073333333,-91.3778333333
38.9773333333,-92.2951666667
39.3121666667,-92.1378333333
38.7548333333,-93.5016666667
39.5498333333,-92.9206666667
38.9485,-94.1805
38.7843333333,-94.7085
39.4468333333,-94.3608333333
40.3108333333,-91.9393333333
40.093,-92.5231666667
40.052,-92.5108333333
40.2191666667,-93.4181666667
40.0788333333,-94.5498333333
40.2323333333,-94.1546666667
39.8788333333,-94.489
39.6855,-94.7015
40.7943333333,-92.7066666667
40.9678333333,-92.9611666667
40.3275,-93.7571666667
40.1991666667,-95.7015
41.2115,-95.3536666667
37.784,-91.1383333333
36.9243333333,-91.3805
37.6035,-93.703
37.2375,-93.9905
37.9803333333,-90.4253333333
38.253,-90.9441666667
37.6383333333,-91.8793333333
38.1138333333,-92.8735
39.0451666667,-92.1546666667
38.7093333333,-92.7611666667
39.9955,-92.0318333333
40.4986666667,-93.4968333333
40.108,-94.971
41.108,-92.7156666667
40.2156666667,-94.9765
40.6316666667,-95.486
37.8486666667,-90.7536666667
39.2848333333,-91.7706666667
38.7755,-94.2001666667
39.3081666667,-94.3908333333
40.0013333333,-91.9715
40.0841666667,-94.2485
40.5118333333,-94.4063333333
40.209,-95.266
41.3325,-95.6056666667
39.3303333333,-91.6556666667
38.8841666667,-91.4755
48.933,-115.838333333
48.2585,-114.9925
49.4493333333,-113.735
49.2515,-113.2265
48.9493333333,-112.342833333
48.5316666667,-111.2295
48.7421666667,-109.145833333
49.3145,-109.486
49.0528333333,-108.096166667
48.9328333333,-107.461833333
48.7658333333,-106.534166667
49.7451666667,-105.404833333
47.4945,-116.093666667
47.9253333333,-114.183333333
47.6225,-114.171333333
47.3838333333,-112.908
48.3456666667,-111.931666667
48.3556666667,-111.166
48.2631666667,-109.536833333
47.9565,-109.478666667
47.5738333333,-107.421833333
48.5981666667,-107.295833333
47.6338333333,-105.877166667
48.0343333333,-104.689
47.3221666667,-115.262666667
47.0816666667,-113.7245
46.7328333333,-112.906333333
46.603,-112.1865
46.3538333333,-110.1055
46.625,-110.602166667
47.708,-108.5985
47.007,-107.422666667
46.8511666667,-106.848166667
47.125,-105.805666667
46.4663333333,-105.13
46.7905,-114.732333333
45.908,-113.2705
46.4736666667,-112.507333333
46.2185,-111.077833333
45.8188333333,-110.357333333
46.3938333333,-108.951
46.2465,-108.290666667
46.7913333333,-107.367833333
46.0865,-106.401166667
45.2805,-105.338333333
44.7385,-112.374
45.1946666667,-111.869166667
48.204,-115.752333333
47.129,-114.579166667
48.2593333333,-114.672166667
47.3571666667,-115.7125
46.9398333333,-114.191
46.6411666667,-114.671666667
46.2501666667,-113.377833333
44.676,-113.520333333
48.0458333333,-115.777833333
45.984,-113.300666667
46.6585,-114.781833333
48.8463333333,-115.0845
49.4568333333,-114.615333333
46.6031666667,-115.176666667
47.313,-114.6065
47.4065,-113.630166667
47.5338333333,-114.1295
47.5475,-114.186333333
47.5345,-113.720833333
45.5695,-109.466333333
46.28,-109.397833333
41.3421666667,-96.0641666667
41.2115,-96.989
40.1706666667,-96.8851666667
40.7311666667,-98.0001666667
41.6298333333,-97.1758333333
40.754,-99.1533333333
41.4623333333,-99.0631666667
41.0985,-99.8395
40.6741666667,-100.570833333
40.745,-100.4435
40.4208333333,-102.092166667
41.7648333333,-97.0136666667
41.6451666667,-96.4511666667
41.4145,-97.7126666667
41.5658333333,-97.6243333333
42.113,-99.5035
42.7706666667,-98.644
42.8071666667,-100.312666667
41.1788333333,-100.0695
41.187,-101.524166667
41.4113333333,-103.32
42.9033333333,-97.057
43.553,-98.5676666667
43.0996666667,-97.8186666667
42.7768333333,-99.475
43.3266666667,-99.214
42.1273333333,-99.388
42.9238333333,-100.282166667
42.5328333333,-101.957666667
42.5253333333,-104.510666667
42.7821666667,-100.857833333
41.5638333333,-100.831166667
41.77,-104.118666667
43.4171666667,-102.827
41.3295,-101.215333333
40.9023333333,-102.279333333
42.386,-101.336833333
42.4065,-102.519333333
42.164,-103.01
41.95,-104.650666667
42.3361666667,-101.1615
42.3756666667,-101.568333333
43.1721666667,-103.383166667
42.6713333333,-103.694166667
42.2601666667,-99.3723333333
41.89,-100.133166667
43.1955,-104.302
43.1431666667,-102.917833333
42.166,-120.791
41.727,-119.641666667
42.8403333333,-117.301166667
41.6476666667,-117.3435
41.325,-116.034833333
42.882,-115.136
40.527,-120.61
41.2218333333,-118.805833333
41.2018333333,-117.597666667
40.3443333333,-117.443666667
40.317,-116.25
40.754,-115.724833333
40.3293333333,-119.8745
39.8348333333,-119.085833333
39.4345,-118.257
40.0801666667,-116.5805
39.6225,-115.947333333
40.1585,-115.013
38.9546666667,-119.841833333
39.4246666667,-118.5505
39.4951666667,-118.0895
39.2296666667,-116.6755
38.3875,-115.717
39.4181666667,-114.683166667
38.0166666667,-117.783
38.3645,-115.1485
37.8826666667,-114.8885
37.4078333333,-117.576833333
37.296,-115.267666667
37.4711666667,-115.437833333
36.635,-115.694166667
35.8943333333,-114.986833333
42.5266666667,-116.376333333
40.851,-115.8195
40.0333333333,-120.340333333
42.019,-120.221166667
42.2996666667,-118.2795
40.8033333333,-119.272166667
39.5795,-118.870166667
39.5663333333,-119.4505
39.8698333333,-117.721333333
37.6393333333,-116.226333333
39.4248333333,-115.179
42.0991666667,-116.272666667
42.3575,-119.7015
39.7433333333,-119.641833333
39.4875,-117.5635
36.5515,-116.8835
42.266,-119.936666667
37.8465,-114.594166667
48.0026666667,-68.9893333333
47.7455,-69.3668333333
48.2796666667,-69.3406666667
47.6171666667,-67.8805
48.7241666667,-67.8531666667
48.3316666667,-68.2961666667
47.6638333333,-67.6368333333
47.883,-66.8581666667
48.271,-67.1023333333
47.9006666667,-65.3978333333
48.4641666667,-65.4545
46.8726666667,-66.2735
47.8021666667,-65.2811666667
47.3021666667,-67.7186666667
46.6025,-67.8275
47.4151666667,-67.7065
46.6335,-67.157
47.2076666667,-65.9451666667
47.0165,-66.712
46.8748333333,-65.7936666667
46.9996666667,-65.8528333333
46.1966666667,-64.5593333333
46.5763333333,-65.0948333333
46.2978333333,-67.7171666667
46.4743333333,-67.9951666667
44.7183333333,-67.5586666667
46.2776666667,-66.6083333333
45.897,-66.9091666667
46.1718333333,-66.1263333333
45.4058333333,-67.2723333333
46.111,-66.2371666667
46.748,-65.6986666667
45.7253333333,-66.1446666667
47.7465,-67.8401666667
46.4801666667,-66.5155
45.717,-66.7791666667
47.1443333333,-54.282
47.152,-56.4465
47.6468333333,-52.8196666667
47.9985,-54.2803333333
48.1005,-55.455
47.1615,-56.7053333333
47.9598333333,-57.8093333333
48.484,-59.5401666667
48.9293333333,-53.695
49.0108333333,-54.4166666667
49.0488333333,-56.1881666667
49.2671666667,-57.3626666667
48.3123333333,-58.2141666667
49.0065,-59.0658333333
49.3986666667,-54.6648333333
49.9516666667,-55.1095
50.1918333333,-55.535
50.2895,-56.4278333333
49.9915,-58.4253333333
51.5986666667,-56.8941666667
51.3208333333,-58.296
51.82,-55.8381666667
52.3151666667,-56.1506666667
53.897,-61.253
54.0571666667,-65.3121666667
53.9748333333,-57.6616666667
54.1981666667,-64.8223333333
54.2716666667,-64.7878333333
50.2736666667,-57.5528333333
51.685,-57.3421666667
49.4548333333,-55.6058333333
49.8683333333,-58.1443333333
43.692,-72.2651666667
42.9881666667,-71.349
43.5385,-72.844
43.6261666667,-71.2721666667
43.3375,-71.873
43.7346666667,-71.7381666667
43.284,-71.732
43.3505,-71.313
43.9295,-71.8066666667
43.6151666667,-71.7301666667
43.4496666667,-72.0058333333
44.1516666667,-71.5095
43.4425,-72.5816666667
43.3811666667,-72.9276666667
43.3783333333,-72.6526666667
44.4968333333,-71.4503333333
44.726,-72.0963333333
44.3715,-72.6483333333
44.9343333333,-71.9345
44.8496666667,-71.7423333333
45.081,-71.304
45.7371666667,-72.3546666667
44.3271666667,-71.547
43.2198333333,-71.9195
44.1318333333,-71.6326666667
39.8821666667,-75.8586666667
39.6046666667,-75.3543333333
40.4021666667,-75.4221666667
40.576,-76.2271666667
40.5251666667,-74.5806666667
40.5956666667,-75.6048333333
40.4793333333,-74.9821666667
40.0268333333,-75.6156666667
40.1855,-75.7645
40.9163333333,-75.3195
40.1821666667,-74.324
40.4756666667,-75.4045
40.746,-74.4096666667
41.206,-75.6193333333
40.4155,-75.0741666667
41.8136666667,-75.9483333333
41.6671666667,-74.9613333333
41.481,-74.8813333333
41.729,-74.9696666667
41.2166666667,-75.6258333333
42.0683333333,-74.8905
41.3431666667,-74.5135
41.5131666667,-75.111
41.5975,-74.6721666667
40.8788333333,-74.6501666667
41.1678333333,-74.5883333333
40.5158333333,-75.3331666667
39.945,-75.55
39.7093333333,-75.2576666667
39.898,-75.3613333333
39.9381666667,-75.51
40.194,-75.2508333333
39.8838333333,-74.6303333333
40.6393333333,-76.1076666667
40.3981666667,-74.9771666667
41.5038333333,-75.3908333333
40.038,-75.056
40.2771666667,-74.3436666667
39.1273333333,-75.2736666667
37.6925,-108.165
36.7586666667,-107.888
37.0708333333,-107.032333333
37.0155,-106.361333333
37.4476666667,-104.881
36.8116666667,-103.994
36.4066666667,-108.136333333
36.4813333333,-107.386
35.9943333333,-106.68
36.1103333333,-105.5635
36.093,-105.539166667
35.3638333333,-104.480666667
35.5431666667,-108.804833333
35.2616666667,-107.425833333
35.5261666667,-107.376
34.7776666667,-106.149833333
34.7043333333,-104.458666667
35.0381666667,-104.1915
34.7833333333,-109.1015
34.129,-108.338333333
33.8736666667,-106.723833333
34.3466666667,-106.365166667
33.9826666667,-105.488833333
33.571,-104.308666667
32.7336666667,-108.9265
33.0533333333,-108.403666667
33.0413333333,-107.233166667
33.6086666667,-106.372833333
33.3901666667,-104.582666667
33.3451666667,-104.1295
32.4628333333,-109.026166667
37.0888333333,-109.0475
36.7545,-108.098666667
37.0935,-107.6635
37.3823333333,-105.6715
36.4083333333,-104.8475
36.1215,-104.178
36.2246666667,-109.7775
35.4523333333,-108.188833333
36.5076666667,-107.053833333
35.9323333333,-105.438833333
36.2158333333,-105.226666667
36.2195,-104.6345
35.2101666667,-109.609833333
34.6391666667,-108.713666667
34.8576666667,-106.202
34.3658333333,-105.491
35.4478333333,-105.740166667
34.5746666667,-104.046833333
34.02,-109.307166667
34.2085,-107.644
34.1703333333,-107.097166667
34.2586666667,-105.125166667
34.0781666667,-104.981666667
34.3855,-104.2455
32.4305,-109.097666667
33.4351666667,-107.705333333
32.3068333333,-106.952666667
33.1586666667,-105.891666667
32.5078333333,-104.9755
32.9106666667,-103.409833333
32.4793333333,-108.995833333
32.7655,-107.689666667
37.5711666667,-108.296333333
35.6951666667,-108.882833333
36.6021666667,-104.700666667
36.1486666667,-104.269666667
35.0588333333,-108.075
34.812,-107.267666667
33.6341666667,-107.624666667
32.5685,-107.747666667
33.2286666667,-104.015666667
36.6336666667,-107.195333333
37.1061666667,-105.233666667
35.3975,-109.276833333
34.289,-107.725833333
34.9843333333,-105.7845
37.3168333333,-108.725666667
34.0928333333,-107.675666667
37.335,-103.997666667
41.7688333333,-73.0186666667
41.4685,-72.8401666667
41.5921666667,-74.0108333333
41.1693333333,-73.757
41.5923333333,-74.0768333333
41.9995,-74.2678333333
42.2235,-73.757
42.0626666667,-74.6461666667
42.4258333333,-74.5351666667
41.6845,-74.9703333333
41.4556666667,-74.805
42.1928333333,-74.7033333333
42.1946666667,-75.3511666667
42.1853333333,-74.6225
41.8546666667,-75.4826666667
42.5335,-74.3068333333
42.7376666667,-73.4198333333
42.4355,-74.2805
42.9281666667,-74.1668333333
43.3336666667,-74.7916666667
43.216,-74.2365
42.85,-74.436
43.2158333333,-75.828
42.9036666667,-75.3108333333
43.6486666667,-74.7398333333
43.1713333333,-74.3333333333
42.8433333333,-74.463
42.2505,-74.7741666667
42.8396666667,-75.382
42.468,-76.3925
42.6166666667,-75.623
42.736,-76.6405
42.722,-76.1216666667
43.1816666667,-75.697
43.6291666667,-75.9863333333
43.057,-75.7296666667
43.2638333333,-77.6645
42.6391666667,-76.6083333333
42.527,-77.0386666667
43.5375,-77.7245
43.1875,-76.4021666667
42.8071666667,-77.5758333333
43.3191666667,-77.4373333333
42.914,-76.8786666667
42.455,-78.8095
43.279,-78.3373333333
43.1495,-77.4988333333
43.7308333333,-77.8496666667
43.3405,-77.4948333333
42.8513333333,-78.2025
43.052,-77.8258333333
43.632,-78.2196666667
43.4123333333,-79.0413333333
43.44,-78.8888333333
43.4083333333,-78.7351666667
42.6013333333,-79.1428333333
43.5186666667,-79.0596666667
42.6865,-79.0646666667
42.1096666667,-79.4028333333
43.3896666667,-78.818
42.501,-79.372
42.374,-79.5286666667
42.5735,-79.3628333333
43.757,-79.7963333333
43.347,-79.9378333333
43.1516666667,-78.9258333333
43.6885,-78.9161666667
43.4638333333,-78.1646666667
43.8756666667,-76.898
44.131,-76.8916666667
44.6896666667,-76.5598333333
43.8295,-76.6686666667
43.8303333333,-75.4235
43.655,-75.846
43.5721666667,-76.303
44.5211666667,-75.6871666667
43.8303333333,-75.177
44.4285,-75.9651666667
43.4096666667,-76.5083333333
43.7066666667,-75.674
44.3021666667,-75.4361666667
43.9136666667,-75.298
43.7518333333,-75.3078333333
44.8165,-74.948
44.4691666667,-75.3028333333
44.0145,-75.1583333333
44.3836666667,-75.0541666667
44.2115,-74.5191666667
43.9075,-73.305
44.144,-73.7678333333
43.5303333333,-73.7766666667
44.4948333333,-73.931
43.9713333333,-74.4016666667
44.7348333333,-75.898
45.4363333333,-75.6398333333
44.8053333333,-76.1383333333
45.3003333333,-75.7073333333
44.3278333333,-75.0315
44.6465,-75.0473333333
44.9688333333,-75.01
44.6836666667,-75.2263333333
44.888,-75.6323333333
45.6491666667,-75.5578333333
44.7178333333,-75.1153333333
45.4353333333,-74.7103333333
45.057,-73.9155
45.1258333333,-74.2531666667
45.8581666667,-74.1238333333
44.5468333333,-73.9603333333
42.6535,-77.699
42.8291666667,-78.6291666667
44.9925,-74.134
44.7176666667,-75.8958333333
44.8215,-75.7606666667
43.0166666667,-74.6338333333
42.2723333333,-75.1948333333
43.472,-75.8388333333
44.7758333333,-74.9025
42.1795,-74.0041666667
42.0703333333,-74.4736666667
44.786,-75.0971666667
34.0665,-78.9146666667
35.2183333333,-76.8523333333
34.7771666667,-78.7226666667
34.921,-78.5148333333
34.4278333333,-79.079
34.599,-80.1915
36.3103333333,-76.5368333333
35.4035,-77.7861666667
36.5365,-77.1033333333
36.6545,-77.9886666667
36.125,-77.8333333333
36.1861666667,-78.6326666667
35.7435,-78.553
36.8058333333,-79.6338333333
36.2641666667,-80.439
36.2948333333,-81.7811666667
35.9108333333,-80.515
36.0596666667,-81.6176666667
36.9128333333,-82.7798333333
35.6708333333,-83.6598333333
36.313,-83.0951666667
36.0048333333,-84.3716666667
37.1548333333,-77.1536666667
36.3655,-78.7293333333
36.8836666667,-79.437
36.5188333333,-80.7363333333
36.535,-80.8743333333
36.5745,-81.686
36.9055,-76.1528333333
35.6588333333,-83.6538333333
36.3101666667,-82.2771666667
34.664,-78.3223333333
35.3541666667,-79.953
36.1573333333,-76.8435
35.4275,-77.5611666667
35.9888333333,-77.113
35.748,-81.6555
36.7868333333,-82.3231666667
36.1098333333,-82.6091666667
37.0935,-80.7913333333
36.4635,-76.1088333333
35.5226666667,-77.6501666667
35.0811666667,-77.8761666667
34.5166666667,-77.903
34.6656666667,-78.8248333333
35.242,-78.9085
35.0446666667,-80.2558333333
35.6243333333,-76.9138333333
36.4756666667,-78.6563333333
35.8558333333,-78.0025
36.4536666667,-79.8481666667
35.9358333333,-78.4921666667
35.4273333333,-79.6963333333
35.4601666667,-80.0575
36.0981666667,-81.3611666667
36.5748333333,-81.1236666667
35.6256666667,-81.8591666667
35.6063333333,-81.7911666667
36.2018333333,-83.67
35.2973333333,-83.2731666667
35.876,-84.4281666667
37.1901666667,-77.24
36.0591666667,-77.93
36.0618333333,-77.8935
36.5273333333,-79.8885
36.9175,-81.17
36.8716666667,-81.7826666667
36.8026666667,-76.2955
36.4461666667,-76.5771666667
37.3665,-78.0993333333
37.2476666667,-78.8335
37.1081666667,-80.3011666667
37.0453333333,-80.9078333333
35.2858333333,-77.2861666667
35.9036666667,-79.8831666667
36.9261666667,-76.7303333333
35.823,-79.6481666667
35.601,-77.903
35.1038333333,-77.1698333333
35.5121666667,-80.5125
37.0021666667,-76.599
36.1016666667,-84.1115
35.961,-82.641
36.1688333333,-82.4441666667
36.2548333333,-82.723
35.142,-83.7095
36.0546666667,-84.4665
35.8701666667,-84.7685
46.3015,-98.4588333333
46.993,-97.3163333333
47.4098333333,-99.6543333333
46.8921666667,-99.184
46.9451666667,-100.384
46.352,-100.371666667
47.973,-98.56
48.5696666667,-97.4525
47.7266666667,-98.2556666667
47.4478333333,-99.4331666667
47.423,-99.9975
48.0478333333,-99.5701666667
49.2485,-97.77
48.5476666667,-97.5361666667
48.1591666667,-98.578
48.5745,-99.6238333333
49.117,-100.127166667
49.091,-100.284166667
47.954,-101.488666667
46.8426666667,-101.3315
47.7416666667,-103.7225
48.459,-102.759333333
48.8321666667,-101.67
49.8135,-101.804166667
49.0948333333,-103.585666667
48.9886666667,-102.531833333
46.6865,-96.9275
48.8643333333,-101.273333333
46.6108333333,-102.084833333
47.096,-103.972166667
47.9583333333,-102.733333333
47.7691666667,-103.609333333
47.859,-104.084833333
46.0876666667,-101.96
47.663,-104.0335
46.4576666667,-103.07
47.5221666667,-102.5085
48.7081666667,-103.631166667
48.753,-103.527333333
48.4281666667,-102.697666667
48.5171666667,-102.401833333
47.7716666667,-100.578
47.4221666667,-100.224166667
49.2851666667,-101.1
47.2241666667,-99.6091666667
46.7391666667,-101.7
46.65,-61.9073333333
47.7081666667,-61.3578333333
46.7261666667,-61.7868333333
45.6085,-61.7291666667
45.9425,-60.6675
47.1036666667,-61.2146666667
46.0598333333,-62.1635
45.268,-61.8911666667
46.0571666667,-62.7045
46.3186666667,-62.7635
46.0681666667,-64.253
46.124,-63.8341666667
46.2948333333,-63.9496666667
45.7581666667,-64.0305
45.99,-65.0078333333
46.5333333333,-65.012
46.7686666667,-65.0105
45.4726666667,-64.6793333333
45.6166666667,-64.359
45.8261666667,-63.4135
45.0686666667,-63.9036666667
44.9288333333,-64.7078333333
45.615,-65.2785
45.4886666667,-65.3036666667
44.8221666667,-65.755
45.0031666667,-66.9305
44.9365,-64.6336666667
44.5515,-65.7495
44.448,-66.1285
43.8348333333,-66.5246666667
46.0808333333,-64.357
45.3176666667,-64.9255
41.6615,-84.4418333333
42.2771666667,-84.5955
42.2846666667,-84.6791666667
42.015,-83.6791666667
41.8465,-83.8131666667
42.0808333333,-83.8103333333
42.1403333333,-84.2451666667
41.4998333333,-83.1575
41.729,-83.5305
41.566,-83.658
41.2048333333,-81.4243333333
41.4366666667,-81.38
41.477,-81.217
41.7525,-82.5258333333
41.7875,-80.8565
42.1293333333,-81.158
40.8803333333,-84.3328333333
41.8745,-84.8866666667
40.0945,-84.227
40.8895,-85.3076666667
40.3985,-84.5601666667
40.8345,-83.8258333333
41.5485,-83.6588333333
40.6916666667,-83.5865
40.7355,-83.7488333333
40.469,-83.0526666667
41.0923333333,-82.4143333333
40.4196666667,-83.0118333333
41.04,-83.6505
40.6161666667,-83.0275
40.6201666667,-81.7091666667
41.441,-82.1021666667
40.7928333333,-81.5743333333
40.9721666667,-82.6133333333
40.174,-81.6576666667
40.6586666667,-82.5426666667
40.7476666667,-81.1126666667
41.6001666667,-81.6073333333
39.9201666667,-85.0421666667
40.2808333333,-85.5378333333
40.1906666667,-84.8078333333
39.6626666667,-84.9346666667
39.7733333333,-84.6668333333
40.3873333333,-84.6071666667
39.8775,-83.5908333333
40.005,-84.187
40.4686666667,-84.056
40.0153333333,-83.4403333333
40.272,-82.4666666667
39.5118333333,-83.6251666667
40.688,-82.8445
39.7848333333,-83.263
40.0686666667,-81.5488333333
39.6453333333,-82.252
39.5728333333,-82.2641666667
40.844,-81.9241666667
39.3663333333,-83.996
38.8596666667,-84.2208333333
39.872,-83.551
39.0176666667,-82.6886666667
42.5338333333,-83.5571666667
41.6148333333,-82.6501666667
41.7996666667,-83.0976666667
42.2148333333,-82.0063333333
41.4751666667,-82.7895
40.6341666667,-84.8855
40.268,-83.3075
40.7868333333,-82.2408333333
40.5285,-82.1038333333
40.6776666667,-81.9365
41.2613333333,-80.7145
40.4375,-85.4058333333
40.1441666667,-84.865
40.0176666667,-84.763
40.7455,-84.3713333333
39.82,-84.5075
40.299,-82.4966666667
39.1073333333,-82.6318333333
40.959,-82.5873333333
38.8011666667,-83.5496666667
39.0271666667,-83.7188333333
40.1555,-82.3965
40.2633333333,-83.3441666667
39.8545,-83.3305
40.407,-82.0418333333
39.4243333333,-83.477
41.2535,-82.4508333333
34.6405,-95.2816666667
35.1046666667,-95.9053333333
35.6816666667,-95.9388333333
35.1983333333,-96.3443333333
35.101,-97.7846666667
34.5118333333,-98.556
35.0068333333,-97.7455
34.5113333333,-99.0828333333
34.433,-99.0216666667
35.6988333333,-100.6865
36.0,-95.756
36.005,-96.5145
35.7428333333,-95.8205
35.6518333333,-96.8435
36.3608333333,-96.5981666667
35.5926666667,-97.4825
35.3235,-97.7138333333
36.022,-98.3785
36.763,-99.3185
36.3026666667,-100.080333333
35.5363333333,-100.611166667
37.64,-95.6856666667
37.1283333333,-95.9295
37.2893333333,-96.7353333333
36.5865,-96.9648333333
37.147,-96.397
36.7376666667,-98.0103333333
37.0665,-97.9638333333
37.1338333333,-99.1076666667
37.0616666667,-99.0853333333
37.6078333333,-99.4138333333
37.5103333333,-100.409
37.5548333333,-101.906666667
36.9746666667,-103.463166667
36.9381666667,-101.351
34.2278333333,-95.1138333333
34.6948333333,-95.5876666667
34.7391666667,-95.8833333333
35.1628333333,-96.718
34.9201666667,-98.3186666667
35.5811666667,-99.8253333333
35.2335,-100.233833333
35.2738333333,-95.1403333333
36.0065,-96.5401666667
36.6861666667,-96.825
36.614,-98.3513333333
35.5223333333,-99.3685
36.26,-99.3315
36.5281666667,-95.4506666667
37.0586666667,-96.1803333333
36.8086666667,-96.5295
37.2688333333,-98.6048333333
36.7643333333,-98.529
36.5801666667,-100.465166667
37.2196666667,-100.340833333
36.7831666667,-102.1475
37.346,-102.621
34.8843333333,-95.856
34.6031666667,-98.0171666667
36.468,-96.3166666667
36.2675,-99.1935
35.5671666667,-98.7301666667
35.1101666667,-95.4043333333
34.8035,-99.1666666667
35.7006666667,-98.9933333333
35.3435,-98.8808333333
35.2055,-98.8748333333
34.409,-94.9786666667
35.3685,-95.5786666667
43.232,-79.9728333333
42.6755,-80.7761666667
43.3775,-81.5408333333
42.875,-83.4261666667
44.9473333333,-80.8625
44.177,-79.8606666667
43.863,-81.3176666667
44.2811666667,-81.0805
44.3903333333,-82.4766666667
44.7318333333,-82.1148333333
45.6333333333,-76.1301666667
44.9586666667,-77.393
45.0215,-76.806
44.3623333333,-77.9538333333
44.535,-78.016
44.8771666667,-79.2593333333
45.3103333333,-78.9376666667
44.7885,-80.3655
45.0968333333,-80.0155
44.643,-81.393
44.8431666667,-80.6386666667
44.8771666667,-81.4158333333
45.818,-75.8766666667
46.4098333333,-76.2076666667
45.9198333333,-77.4041666667
46.5045,-78.376
46.2211666667,-79.2156666667
46.1158333333,-79.8235
42.9145,-82.7433333333
50.548,-93.2721666667
50.2568333333,-93.4485
49.1651666667,-92.4106666667
49.1376666667,-80.1931666667
48.6098333333,-90.6555
48.8383333333,-89.7728333333
48.3878333333,-89.4315
46.0595,-82.0861666667
46.4078333333,-80.4411666667
47.2586666667,-79.2546666667
46.8953333333,-80.7793333333
46.969,-81.962
46.4985,-83.3331666667
49.7223333333,-84.4813333333
48.8573333333,-79.8756666667
47.1123333333,-79.1085
49.666,-88.835
47.7521666667,-80.3385
47.844,-80.75
47.1795,-83.04
45.6573333333,-77.5136666667
46.321,-78.5603333333
46.0855,-79.6508333333
49.3428333333,-94.0241666667
50.3165,-95.2295
50.111,-91.925
45.1495,-82.2971666667
46.6393333333,-83.5505
47.0421666667,-84.3868333333
50.7305,-87.123
49.6776666667,-86.2371666667
48.3678333333,-85.1476666667
47.99,-85.3563333333
49.977,-81.848
49.6175,-93.0986666667
49.4841666667,-94.5921666667
50.2455,-82.7228333333
50.1406666667,-85.1925
50.0858333333,-88.4035
49.5803333333,-86.0238333333
48.5518333333,-83.0146666667
49.4885,-82.4228333333
48.8161666667,-84.2701666667
47.6005,-83.4343333333
47.7933333333,-82.378
49.1055,-86.5221666667
49.4945,-81.5925
45.7705,-77.054
45.5013333333,-77.3285
44.5893333333,-78.6293333333
45.1668333333,-80.0823333333
45.05,-80.7085
50.0311666667,-92.7045
46.7011666667,-84.1521666667
47.5901666667,-84.051
46.6506666667,-83.5281666667
43.4655,-79.7295
42.9748333333,-80.9646666667
43.1678333333,-81.8335
43.4685,-82.1286666667
44.2343333333,-79.9888333333
43.4831666667,-80.5616666667
43.7491666667,-81.2433333333
43.9228333333,-81.5476666667
44.1313333333,-82.0401666667
45.2396666667,-76.66
45.2475,-76.8483333333
44.7601666667,-77.2758333333
44.5145,-77.922
45.4525,-78.4015
45.1911666667,-77.9405
45.405,-78.5496666667
45.1516666667,-79.9981666667
44.932,-80.5508333333
44.9571666667,-80.2891666667
44.9458333333,-81.0858333333
46.299,-74.7135
45.2981666667,-76.5348333333
45.7458333333,-76.6816666667
46.3945,-77.4601666667
46.6153333333,-78.8181666667
46.0648333333,-79.9131666667
49.6996666667,-92.864
49.8865,-93.1935
49.402,-91.4533333333
49.3498333333,-81.391
48.894,-90.9561666667
48.3576666667,-90.472
49.4896666667,-89.1495
48.9746666667,-90.6593333333
46.3411666667,-80.4623333333
47.183,-80.0691666667
